,"July 10, 2020 ‚ The Governor announced a $1 million grant through the CARES Act Governor‚Äôs Emergency Education Relief fund to Tri County Tech to launch its Skills to Rebuild initiative in partnership with several local employers."
,
,
,
Oregon,
,"February 28, 2020‚ Governor Brown convened a Coronavirus Response Team tasked with coordinating state and local agencies and health authorities. The group will meet regularly and make recommendations to the Governor."
,"March 3, 2020‚ Governor Kate Brown wrote a letter to Vice President Pence requesting the release of additional PPE supplies from the federal government‚Äôs strategic national stockpile."
,"March 5, 2020‚ The State of Oregon reached an agreement with health insurance companies to waive cost-sharing for patients who testing for COVID-19. The agreement means that people with insurance and group health plans won‚Äôt face co-payments, co-insurance, or deductibles for COVID-19 testing at in-network healthcare providers or emergency rooms. It will also cover immunization for covered people, when that becomes available."
,"March 8, 2020‚ Governor Brown issued a state of emergency on Sunday, 9 March, 2020 as the state‚Äôs identified cases of novel coronavirus COVID-19 rise to 14."
,"March 10, 2020‚ Governor Brown issued a policy to limit transmission of COVID-19 in long-term care facilities."
,"March 12, 2020‚ Governor Brown announced statewide school closures for K-12 schools in Oregon from March 16th through March 31st."
,"March 12, 2020‚ Oregon is sending an Incident Management Team to Seattle-King Co., WA to support planners and public health officials through the Emergency Management Assistance Compact."
,"March 16, 2020- The Governor announced new statewide actions for the next four weeks regarding social distancing to reduce the spread of COVID-19."
,"March 17, 2020- The Governor signed an executive order which extended statewide school closures until April 28."
,"March 17, 2020 ‚ The Governor announced an extension of the statewide school closure to a total of six weeks, until April 28, and issued further guidance for Oregon‚Äôs public schools."
,"March 18, 2020 ‚ The Governor directed all Oregon hospitals, outpatient clinics, and health care providers, including veterinarians and dentists, to cease all non-emergency medical procedures to conserve personal protective equipment."
,"March 22, 2020 ‚ The Governor issued Executive Order 20-11, placing a 90-day moratorium on residential evictions for nonpayment."
,"March 23, 2020 ‚ The Governor issued Executive Order 20-12, directing Oregonians to stay at home to the maximum extent possible, outlining new guidance for child care facilities, and expanding the list of businesses that will be temporarily closed."
,"March 25, 2020 ‚ The Oregon Department of Consumer and Business Services issued a temporary emergency order requiring insurance companies to extend grace periods for premium payments, postpone policy cancellations and nonrenewals, and extend deadlines for reporting claims."
,"March 25, 2020 ‚ The Governor and the Oregon Department of Revenue announced an extension through July 15 for Oregon tax filing and payment deadlines for personal income taxes and some other taxes, such as corporate income and excise taxpayers."
,"March 25, 2020 ‚ The Governor called on the federal government to open a special enrollment period for Oregonians to buy health insurance and apply for federal subsidies through HealthCare.gov. Specifically, the Governor requested that the enrollment period open immediately and last at least 30 days."
,"March 25, 2020- The Centers for Medicare & Medicaid Services (CMS) approved Oregon‚Äôs request for a Section 1135 Medicaid waiver. The approved waiver enables Oregon to provide flexibilities in Medicaid provider screening and enrollment, forgo certain pre-admission screening and annual resident review assessments, lift prior authorization requirements, allow for reimbursement facility services in alternative settings, extend fair hearing timelines, and waive public comment and tribal consultation requirements for certain changes to the Medicaid state plan."
,"March 26, 2020 ‚ The Governor‚Äôs office announced the Creation of the ‚ÄúSmall Business Stabilization Fund‚Äù within the Oregon Community Foundation with an initial contribution of $700,000 from the Oregon Growth Fund."
,"March 27, 2020 ‚ The Governor issued guidance on Executive Order 20-12, which directed Oregonians to ‚ÄúStay Home, Save Lives.‚Äù Specifically, the guidance clarified:"
,"Social service agencies providing for basic food, water, shelter, and hygiene needs of any person who is unable to meet those same needs without the service providers should remain open; and,"
,People experiencing unsheltered homelessness are not subject to enforcement under the executive order simply since they are in public and unable to stay at home.
,"March 28, 2020 ‚ The Governor launched a statewide public awareness campaign to inform Oregonians about the urgent importance of staying home to save lives."
,"March 29, 2020 ‚ The Governor announced the state‚Äôs major disaster declaration was approved by the President, with funding that would provide for:"
,"Management, control and reduction of immediate threats to public health and safety;"
,Emergency operation and coordination costs;
,"Medical sheltering; and,"
,"Purchase and distribution of food, water, medicine and other consumable supplies, including personal protective equipment."
